thermal_weight,population_weight,worst_score,original_L2,original_mass,original_max,matched_L2,matched_mass,matched_max
0.125,8.25,1.0598621882064225,1.0078113049321522,1.0598621882064225,0.9963991697539081,1.001651103049216,1.0440980855383233,0.9960806404156087
0.125,8.5,1.0621003522882493,1.0079900383846108,1.0621003522882493,0.9962791209252025,1.001828744001377,1.0463029597747657,0.9959606299641671
0.125,8.75,1.0643848756280878,1.008174324651343,1.0643848756280878,0.9961590850753482,1.0020119038264812,1.0485535037341929,0.9958406324874277
0.125,9.0,1.0667154603710851,1.0083641606878915,1.0667154603710851,0.9960390622090376,1.0022005794986795,1.0508494239919632,0.9957206479900814
0.125,9.25,1.0690918052802822,1.008559543360441,1.0690918052802822,0.9959190523309648,1.0023947679033125,1.0531904237916359,0.9956006764768208
0.125,9.5,1.0715136059024584,1.0087604694460766,1.0715136059024584,0.9957990554458259,1.002594465837165,1.0555762032083433,0.9954807179523406
0.125,9.75,1.0739805547330012,1.008966935633045,1.0739805547330012,0.9956790715583183,1.002799670008727,1.0580064593112144,0.9953607724213365
0.125,10.0,1.0764923413796317,1.009178938521027,1.0764923413796317,0.9955591006731411,1.003010377038463,1.06048088632466,0.9952408398885063
0.125,10.25,1.0790486527248333,1.0093964746214137,1.0790486527248333,0.9954391427949961,1.0032265834590888,1.062999175788389,0.9951209203585502
0.125,10.5,1.0816491730868345,1.0096195403575896,1.0816491730868345,0.9953191979285859,1.0034482857158502,1.0655610167159946,0.9950010138361692
0.125,10.75,1.0842935843790047,1.0098481320652253,1.0842935843790047,0.9951992660786151,1.003675480166816,1.0681660957519805,0.9948811203260666
0.125,11.0,1.086981566267517,1.010082245992573,1.086981566267517,0.9950793472497901,1.0039081630831705,1.0708140973270786,0.9947612398329472
0.125,11.25,1.08971279632717,1.0103218783007708,1.08971279632717,0.9949594414468191,1.0041463306495175,1.073504703811752,0.9946413723615176
0.125,11.5,1.0924869501952212,1.0105670250641545,1.0924869501952212,0.9948395486744123,1.0043899789641877,1.0762375956677421,0.9945215179164867
0.125,11.75,1.095303701723139,1.0108176822705741,1.095303701723139,0.9947196689372809,1.0046391040395553,1.0790124515975614,0.994401676502564
0.125,12.0,1.0981627231261524,1.0110738458217168,1.0981627231261524,0.9945998022401387,1.004893701802358,1.0818289486918213,0.9942818481244617
0.25,0.0,1.0136357884222627,1.0039429282936765,1.0136357884222627,1.000673960936255,0.9979256087724397,0.9976516960478452,1.0003492316181795
0.25,0.25,1.0140793017021126,1.0039370523971303,1.0140793017021126,1.0005241601891792,0.9978219755167756,0.9981246519823811,1.000201089719866
0.25,0.5,1.014571650544414,1.003936784539154,1.014571650544414,1.0003743820180198,0.9978313956034712,0.9986540586632323,1.000052970567401
0.25,0.75,1.0151127638906616,1.0039421247242366,1.0151127638906616,1.0002246264329182,0.9978456795567101,0.9992398263659903,0.9999048741708934
0.25,1.0,1.015764992209807,1.0039613893195292,1.015764992209807,1.0000765054510976,0.9978648271676208,0.9999228924271969,0.9997568005404555
0.25,1.25,1.0164742661947104,1.0039855470058474,1.0164742661947104,0.999928407252747,0.9978888381562296,1.00070512890249,0.9996087496862041
0.25,1.5,1.0172404665195902,1.0040145974299917,1.0172404665195902,0.9997803318479921,0.9979177121714821,1.0015323585321942,0.9994607216182617
0.25,1.75,1.0180634646551976,1.0040485401672736,1.0180634646551976,0.9996322792469614,0.9979514487912681,1.002417926117448,0.9993127163467537
0.25,2.0,1.018943122975139,1.0040873747215453,1.018943122975139,0.9994842494597886,0.997990047522453,1.003364914351239,0.9991647338818103
0.25,2.25,1.0198792948691264,1.0041311005252371,1.0198792948691264,0.9993366583008308,0.9980335078009139,1.0043635294313056,0.9990171899048611
